Account ID	Summoner Name	Rank	Role	Lane	Wins	kills	deaths	assists	goldEarned	goldSpent	magicDamageDealt	magicDamageDealtToChampions	magicalDamageTaken	physicalDamageDealt	physicalDamageDealtToChampions	physicalDamageTaken	trueDamageDealt	trueDamageDealtToChampions	trueDamageTaken	totalDamageDealt	totalDamageDealtToChampions	totalDamageTaken	longestTimeSpentLiving	damageDealtToTurrets	damageDealtToObjectives	totalHeal	totalUnitsHealed	visionScore	wardsPlaced	wardsKilled	visionWardsBoughtInGame	sightWardsBoughtInGame	totalTimeCrowdControlDealt	damageSelfMitigated	timeCCingOthers	totalMinionsKilled	neutralMinionsKilled	largestCriticalStrike	neutralMinionsKilledTeamJungle	neutralMinionsKilledEnemyJungle	champLevel	doubleKills	tripleKills	quadraKills	pentaKills	unrealKills	inhibitorKills	turretKills	killingSprees	largestKillingSpree	largestMultiKill
D1A9pYVmDI_BLYtAjxPoUxSGh3yAUuWhpjMvD0sCqJu_F7M	Минер Сепаратист	DIAMOND I	DUO_SUPPORT	MID	51	4.44	4.48	8.29	9441.61	8564.84	66197.05	12324.93	5554.24	18821.63	1992.73	7396.04	6901.0	1885.98	734.02	91920.51	16204.47	13685.15	612.36	2006.01	5537.53	1665.15	1.38	34.04	15.19	3.61	3.3	0.0	216.17	8899.73	24.44	114.61	9.61	53.74	5.5	1.14	13.18	0.39	0.04	0.01	0.0	0.0	0.14	0.77	0.94	2.36	1.25
3DQI2FilxjHZycL3-WivssflXJSdAcZMNT9aypGvcc0lCiU	Енот С Дилдой	DIAMOND I	SOLO	MID	61	7.22	5.68	5.13	12392.33	11421.35	89828.21	12550.52	7714.83	66478.02	8946.38	12212.07	5410.02	803.7	1278.16	161716.83	22301.19	21205.9	528.03	5676.64	10554.98	3893.77	1.04	18.88	7.97	2.15	1.54	0.0	203.69	15869.87	16.78	186.82	23.95	147.69	9.58	9.19	14.57	0.77	0.13	0.01	0.0	0.0	0.24	2.08	1.63	3.4	1.51
J1zLgCvENQDsvLi58z_28qaSnZHLzBpfj1y3BZc_u2WdYDQ	Lüélla Grîér	DIAMOND I	DUO_CARRY	BOTTOM	50	5.65	4.58	7.2	10596.83	9716.4	30163.32	7629.35	5985.7	75432.62	11102.28	9452.1	9288.35	1017.84	689.76	114885.01	19750.19	16128.34	610.4	3088.74	7807.41	2478.04	1.81	17.83	8.09	2.45	1.32	0.0	146.63	9598.86	15.8	151.48	8.88	230.32	5.62	0.9	13.52	0.54	0.08	0.0	0.0	0.0	0.2	1.12	1.22	3.01	1.35
_dR5vzo9qTl8JlxKJE76U5ljD0aeH4jFJrb2uUGSOXGXU_Q	mafinayaz	DIAMOND I	SOLO	TOP	46	5.58	5.02	6.31	11638.71	10632.3	48933.92	6557.4	8214.91	80894.69	9692.62	14022.86	7584.02	659.44	1335.89	137413.31	16910.09	23574.53	603.04	4339.47	8847.4	4946.39	2.45	16.16	6.86	2.3	1.12	0.0	283.82	19345.33	16.25	188.71	10.87	35.84	4.56	1.93	14.69	0.49	0.06	0.0	0.0	0.0	0.26	1.67	1.25	3.2	1.38
5KV52QQn5npEAcZBgiUBrHFUbmeiKG_BxTsbVjHk67pDggA	ПАЦАН ИЗ KDA	DIAMOND I	SOLO	TOP	58	7.25	5.03	6.41	11404.64	10511.76	29753.06	4762.45	7448.66	85137.26	10103.26	14075.3	12510.19	2325.99	1290.3	127401.41	17192.36	22815.04	593.95	4058.03	13849.68	7925.03	2.06	23.05	7.74	3.45	2.13	0.0	219.65	17698.14	16.93	122.12	45.32	23.49	27.36	5.14	14.24	0.72	0.08	0.01	0.0	0.0	0.26	1.6	1.73	3.74	1.54
nGsgAajfXS0dtG3pAWMugxNfOemCO5HVHXph3nhaJi0dVJw	Lord1ck	DIAMOND I	DUO_SUPPORT	BOTTOM	59	1.78	3.7	12.78	7365.58	6409.7	12939.84	3897.85	4446.29	4816.06	940.65	5898.66	4857.75	529.28	574.92	22614.56	5368.49	10920.69	596.29	1150.9	2008.87	2767.21	3.26	50.65	23.16	6.1	4.93	0.0	163.88	10654.83	27.82	34.95	0.76	0.17	0.27	0.17	12.03	0.09	0.0	0.0	0.0	0.0	0.06	0.37	0.39	0.81	0.84
a9BYA_Fifw0EA8obq9mWzSv_A30hqZ7SqhfN68xesGhjfoM	Rape	DIAMOND I	SOLO	MID	58	9.74	5.24	4.76	12917.24	12161.1	78095.99	12383.47	7102.22	67238.75	8939.68	13043.0	6308.06	1053.66	1329.59	151643.59	22377.55	21475.62	599.6	4043.33	8271.88	5419.77	1.15	19.69	7.07	2.4	2.42	0.0	197.15	14006.45	20.01	174.95	25.44	108.66	14.72	4.44	14.86	1.12	0.09	0.01	0.0	0.0	0.21	1.5	2.08	4.92	1.7
Mm05dGz9lhz6fayGunPcKK21e3TX-JNvwUHk5L8UjObRvpU	Elev3n	DIAMOND I	NONE	JUNGLE	65	7.88	4.96	7.48	11141.44	10347.93	22705.71	3716.39	7561.23	106174.83	11813.65	16370.99	14644.55	1012.63	969.2	143525.93	16543.47	24902.26	535.64	2253.63	21379.69	9723.74	1.11	28.25	7.24	5.06	3.43	0.0	268.68	16412.91	17.74	52.68	102.14	6.01	58.37	16.47	13.73	0.58	0.11	0.01	0.0	0.0	0.2	1.19	1.76	3.85	1.5
p87tXJUUkuxQmZlHCnPkeg6PqPQbdyoArSbJNPf2bmw6myE	Shinji IRL	DIAMOND III	DUO_SUPPORT	BOTTOM	54	2.34	4.17	14.04	7600.63	6789.17	14565.99	4487.36	4327.45	4586.13	1077.36	6342.43	1983.07	717.7	401.31	21135.9	6283.07	11071.92	580.74	1336.8	2400.26	3360.03	3.6	48.27	24.61	4.64	5.27	0.0	168.09	6995.63	24.45	19.45	0.74	2.24	0.17	0.04	12.04	0.12	0.0	0.0	0.0	0.0	0.13	0.51	0.51	1.23	0.94
Aa5P2FkNw8oZ58FlvNTnNEAcufDHfArr1tcbM11UYM5DqMk	LycKep	DIAMOND III	SOLO	BOTTOM	62	5.83	4.39	9.35	10217.9	9105.25	39434.32	7126.42	7120.24	41603.24	7014.96	10575.97	5893.93	1109.38	829.71	86932.26	15251.42	18526.73	613.25	2831.58	7854.18	4658.46	1.64	22.0	10.57	2.35	1.76	0.0	268.84	19389.83	31.76	101.08	15.89	179.48	9.15	2.93	13.56	0.62	0.11	0.0	0.0	0.0	0.24	0.76	1.42	3.06	1.4
61jrP60KXBe_7WodrxSTfI0EUcivQk_ZhWvwuo32y4AtD_s	Osariko	DIAMOND III	NONE	JUNGLE	51	6.01	5.5	8.19	10864.44	9813.28	56104.07	8405.09	7537.49	59147.29	6584.98	13751.44	11474.44	839.46	1480.47	126726.62	15830.32	22770.26	566.88	2691.83	11502.99	8204.57	2.04	23.06	7.22	2.87	2.8	0.0	231.72	16876.19	21.07	110.43	49.2	155.7	32.56	5.79	13.97	0.71	0.06	0.01	0.0	0.0	0.17	1.17	1.44	3.2	1.44
JEmJtQ93_YFx_dCtYY00vVQbGX7dRb13dpQ4QCE8BNFhM1g	Mikae	DIAMOND III	DUO_CARRY	BOTTOM	51	5.92	6.11	7.33	11290.28	10504.45	8807.92	2316.87	6550.03	105875.59	15091.42	10661.5	4452.08	638.17	712.75	119136.24	18047.09	17925.04	541.14	4102.82	11123.82	2593.11	2.77	25.03	11.34	3.09	3.52	0.0	113.02	11137.6	13.56	154.44	12.59	600.08	7.58	1.75	12.92	0.69	0.1	0.01	0.0	0.0	0.25	1.22	1.42	2.67	1.49
JjBdlLjnRt3qYu3cuhLntVFyqL7oryHWl0E7g5VF-H1DkGU	Yosuga no sora	DIAMOND III	DUO_SUPPORT	BOTTOM	56	1.53	4.41	12.18	7293.78	6466.1	16555.07	5125.11	5232.03	6863.18	1115.1	6325.36	3482.49	503.36	538.57	26901.58	6744.27	12096.76	595.8	1164.29	2653.69	6000.73	3.54	51.17	26.24	4.57	6.85	0.0	145.25	7985.36	27.73	31.12	0.97	19.11	0.34	0.05	12.11	0.09	0.0	0.0	0.0	0.0	0.18	0.53	0.28	0.58	0.77
6jhLD52dcTv8_ERCF7YPKUuPCbrKv9kSWMzZeXvNqHqzU7c	MrTratata	DIAMOND III	SOLO	MID	53	6.94	5.46	8.63	11062.1	10470.58	60231.01	9880.33	7591.96	43306.04	6172.97	12280.37	7462.99	1092.46	1185.31	111000.83	17146.48	21058.52	577.96	2354.31	7075.44	5683.29	1.54	29.74	13.26	2.05	4.88	0.0	182.6	15209.64	21.89	123.67	26.4	105.99	17.49	1.96	14.25	0.63	0.04	0.01	0.01	0.0	0.15	0.94	1.51	3.72	1.42
Nvltc_TCaBo4AW-J_gfoiIbjjt0GGYjfk05IrzkaqqbG0mY	Shìro	DIAMOND III	DUO_SUPPORT	BOTTOM	49	1.86	4.03	13.45	7294.95	6418.15	12846.87	5032.23	4005.23	4052.29	1019.75	5674.0	1491.66	637.36	366.54	18391.64	6690.02	10046.59	653.91	1086.38	1988.49	8066.53	4.29	41.16	19.44	4.29	5.28	0.0	130.45	6876.64	21.34	16.17	0.44	7.94	0.03	0.06	12.19	0.08	0.0	0.0	0.0	0.0	0.12	0.27	0.35	0.69	0.86
Q2o8Sy0bq6rM86g5jYXSwREO2oWmy_e03UWcPK_ac79lVSY	Black Swordmаn	DIAMOND III	DUO_CARRY	BOTTOM	60	5.96	5.08	7.79	10413.7	9586.2	11176.97	1717.73	6333.39	99392.64	14295.59	10757.8	4035.79	497.84	995.83	114606.02	16511.71	18087.87	552.68	3913.39	9205.87	3321.72	2.22	19.57	9.5	1.95	1.57	0.0	155.84	11422.79	23.01	144.53	8.95	788.65	4.26	1.55	12.91	0.5	0.01	0.01	0.0	0.0	0.26	1.19	1.38	3.01	1.32
DvtHSPGUJVC5chhnKnr6-bQPDmkI5Ytd67gU6de1feq6THk	ВАНЯ ТРАКТОР 359	DIAMOND III	NONE	JUNGLE	55	5.91	5.89	9.45	11081.37	10132.51	112529.06	15085.87	9914.14	27670.48	2696.98	17333.76	8427.34	1313.09	978.07	148627.92	19096.83	28226.89	622.3	1328.0	15693.26	13219.98	1.38	42.92	4.4	4.2	3.23	0.0	606.56	17801.17	37.09	57.47	107.76	65.82	75.04	8.5	14.23	0.6	0.06	0.01	0.0	0.0	0.07	0.5	1.44	2.88	1.42
LIXckrPFhTzhmiEMmQrnyH5D74wMlZkftagZIumU0POV2Tk	ShacoPower	DIAMOND III	NONE	JUNGLE	50	5.38	5.61	7.01	10392.73	9668.97	32070.79	4152.61	8067.82	92635.82	8428.37	17817.45	11541.06	1805.99	1080.44	136248.6	14387.71	26966.65	548.44	2249.46	13727.62	7988.58	1.12	24.46	7.62	2.82	3.83	0.0	379.1	20707.93	20.42	72.66	79.99	56.32	55.43	6.47	13.95	0.4	0.05	0.0	0.0	0.0	0.21	0.89	1.23	2.61	1.28
650MQWl7PIIWs2Rv6rWDLa0HeWPC7ZjEbZy8C-PuuNVIM54	Оscar	DIAMOND III	DUO_SUPPORT	MID	40	4.68	6.26	7.62	9953.05	9099.38	49391.66	8030.15	7005.98	59249.41	6187.37	11872.52	4489.05	706.35	917.81	113130.94	14924.63	19797.2	485.34	2186.09	9322.68	5505.15	1.76	32.36	11.31	5.36	0.34	0.0	271.23	14903.49	47.58	84.95	48.44	52.19	33.76	3.11	13.48	0.38	0.05	0.01	0.0	0.0	0.12	0.74	1.12	2.03	1.26
NX-XMCZ9a1FWQ9zNnpdH4ovki313FZF-7WFCZYbcUOrIgs4	Raydеn	DIAMOND III	SOLO	TOP	44	5.16	5.21	5.53	10001.14	9136.44	23890.57	3980.98	7156.16	76492.87	9553.14	14405.14	9748.84	1577.6	1360.96	110133.1	15112.38	22923.11	562.45	3766.25	8006.82	5301.16	1.32	17.37	7.73	1.81	2.31	0.0	220.73	20969.14	21.97	131.7	16.67	189.38	9.89	3.09	13.36	0.46	0.05	0.0	0.0	0.0	0.19	1.43	1.18	2.65	1.31
KYhFIJGNqf-sCg1aQddOUimnxTYSjXHWA4TBxAcIU_7aYGU	HisBlueEyes	DIAMOND III	NONE	JUNGLE	54	6.5	6.22	8.92	11580.92	10584.47	34177.03	5292.74	8950.14	93018.71	10280.33	17323.88	13066.2	1709.27	2155.22	140262.87	17283.18	28430.11	553.5	2714.74	11496.84	10689.74	2.32	25.41	8.82	3.71	3.89	0.0	249.89	23588.31	21.78	93.25	66.68	119.6	36.69	13.43	14.58	0.64	0.07	0.01	0.0	0.0	0.07	1.01	1.54	3.13	1.41
ReLdqvd_N-j9Rp1BRmhKD_TLd-bcsOu_ThzK3l6RR_TDj6M	Miha0	DIAMOND III	SOLO	TOP	54	5.36	4.23	7.7	10744.5	10005.2	44336.92	6718.12	7077.92	68331.6	8247.51	16002.39	6640.98	863.49	1835.01	119310.27	15829.95	24916.22	697.75	1759.68	9065.69	10351.29	1.87	24.29	10.17	1.96	3.05	0.0	183.5	23606.46	19.29	142.88	27.57	36.08	16.65	2.0	14.76	0.41	0.05	0.0	0.0	0.0	0.17	0.73	1.27	3.16	1.35
_1r6e5WJwsuo-Gr7iZkBP8gBMIQ2hWj4hQp8JoCxm5DIpVE	dissolution	DIAMOND III	DUO_SUPPORT	BOTTOM	53	2.63	5.79	12.12	8056.6	7291.0	24432.7	7499.57	6485.62	8311.22	1411.16	8754.94	3432.73	726.26	677.82	36177.43	9637.8	15919.32	555.37	1618.86	2852.06	4500.53	3.59	44.16	21.16	4.94	5.39	0.0	117.6	12298.16	28.6	41.23	1.07	0.0	0.42	0.17	12.53	0.13	0.01	0.0	0.0	0.0	0.1	0.57	0.51	1.15	1.03
NsHpMQYSMMGwiDp-Bkk4uB9p4Ax_mboMqgrBnfnue8KYB6g	ТЯН ИЗ ATEEZ	DIAMOND III	DUO_SUPPORT	BOTTOM	53	2.07	4.4	13.19	7466.24	6583.25	15773.36	6465.34	4517.68	4808.23	1135.51	6526.78	2044.0	648.44	493.36	22626.35	8250.04	11538.68	570.06	1553.27	2529.75	10736.99	4.43	42.44	17.84	6.22	2.14	0.0	98.86	6926.53	21.48	22.16	0.82	0.0	0.33	0.21	11.9	0.12	0.0	0.0	0.0	0.0	0.11	0.55	0.45	0.87	0.86
wRtF1VXXL3iKnKiEgay-lsiorfRJWMkRQCF4jsn2NxJPla8	Shoyo	DIAMOND III	DUO_SUPPORT	BOTTOM	49	1.36	3.18	10.87	6839.06	5999.03	14713.85	4515.54	3581.39	7539.06	1167.79	4511.01	2821.88	565.38	347.6	25075.54	6249.33	8440.8	643.26	861.39	2123.54	5434.91	3.64	46.66	23.57	5.37	7.0	0.0	104.95	5185.08	20.17	34.14	0.82	22.02	0.47	0.04	11.5	0.05	0.0	0.0	0.0	0.0	0.11	0.3	0.22	0.56	0.72
yq8JOTSC2ccfXMcwrneegIE5kzgF__mFEj2BIbL3mjTiKMI	Triсk2g	DIAMOND III	SOLO	TOP	58	5.62	6.08	6.55	10651.7	9798.66	31212.61	5205.38	9627.62	78532.92	11572.47	17819.01	7399.26	705.49	1847.52	117145.46	17484.04	29295.08	538.59	4839.98	8880.58	4664.87	1.16	14.2	8.3	1.14	0.01	0.0	392.3	31183.96	24.3	136.63	12.45	46.95	7.61	2.05	14.31	0.5	0.04	0.0	0.0	0.0	0.36	1.71	1.31	2.53	1.33
G_x_pBDprE0o4pqyfD7AAVUEILqi1wI-P95ZsYFvM6DxioA	Belzevul	DIAMOND III	DUO_SUPPORT	JUNGLE	57	5.33	7.41	11.69	10143.63	9511.17	33921.41	7166.38	9963.98	46444.52	6783.32	18005.87	12629.03	2192.36	1776.5	92995.92	16143.02	29747.27	491.76	2646.1	11781.79	7268.11	1.7	36.82	16.94	3.81	2.54	0.0	262.02	29956.62	37.74	68.09	32.78	29.35	20.28	2.46	13.57	0.43	0.03	0.01	0.0	0.0	0.18	1.06	1.24	2.07	1.25
-iTAWQGGxw2ci3hktRtH6HtQfhGxQD-sJh7u-HmNUN3jxSg	talvisota	DIAMOND III	SOLO	MID	53	7.62	4.98	6.1	11840.19	10624.74	43659.72	6610.73	8285.76	96714.84	11164.93	13297.66	6907.92	2123.55	1411.06	147283.48	19900.05	22995.42	600.4	2641.14	8404.92	7673.32	1.09	22.26	9.16	2.37	1.36	0.0	198.3	17243.33	16.42	136.69	42.59	243.02	30.04	3.12	14.86	0.7	0.08	0.0	0.0	0.0	0.21	1.1	1.74	3.74	1.46
ivQ-AD6wOEM8hr2xcXA6-ZPjsLi0nWkoxC6m-N_mRVb_HYU	koshmar sobak	DIAMOND III	DUO_SUPPORT	BOTTOM	63	1.14	5.08	15.26	7680.37	6836.35	16123.34	5582.16	4953.32	3834.79	848.56	6350.69	913.22	260.11	539.99	20872.17	6691.61	11844.73	640.42	1070.77	2165.79	15653.18	4.88	57.65	27.7	6.33	7.92	0.0	157.4	7252.38	29.65	17.64	0.51	0.0	0.15	0.05	12.37	0.03	0.0	0.0	0.0	0.0	0.12	0.36	0.14	0.3	0.66
GDxToCwRH9WGnXz1RyHUeICQIo3sFn0Ycr88osWte4HyYSc	ДОЛБОEБЕЗИС	DIAMOND III	SOLO	TOP	44	5.18	6.96	5.77	9974.51	9388.33	23945.7	4108.06	7974.04	71582.68	10599.25	15167.14	5708.99	597.37	1130.37	101238.15	15305.35	24272.34	462.05	3357.14	7591.76	5173.04	1.53	18.08	9.03	1.86	2.38	0.0	117.06	17712.32	16.12	133.53	11.02	183.04	4.14	3.09	13.35	0.46	0.09	0.03	0.0	0.0	0.12	1.22	1.14	2.22	1.35
3IqE_zMbBjSpuCyrfRSctweyQYlp3W1NbhWCzTcpJnCzhys	Starky Fangirl 9	DIAMOND III	NONE	JUNGLE	56	7.67	6.05	8.29	11067.59	10150.23	57328.81	7482.93	8645.36	74726.58	8652.48	16299.06	12185.29	1498.84	1011.55	144241.61	17634.98	25956.72	517.86	1597.21	13971.85	10400.79	2.24	19.97	6.64	2.44	1.88	0.0	238.34	17332.42	16.7	45.26	103.11	77.42	68.37	14.47	13.76	0.88	0.08	0.01	0.0	0.0	0.21	0.61	1.84	3.43	1.46
4asG-toidc8BN8j1RSWD3drLTFp9QgIQW445Hag8Hm-Fulc	playingtheshen	DIAMOND III	SOLO	TOP	51	6.17	6.58	7.79	10702.93	9942.75	25749.07	4888.3	9323.12	86912.1	10962.81	17556.07	7782.54	1258.63	1923.4	120444.53	17110.56	28803.58	519.58	2369.37	10946.83	7185.15	0.99	19.45	7.18	2.27	1.45	0.0	228.48	29184.37	23.25	95.59	53.07	35.43	34.96	4.23	13.96	0.67	0.1	0.0	0.0	0.0	0.13	0.97	1.57	2.87	1.5
NprUTGO-W6ZEno_Q1x9tIjOPSuLOkvOjqc5l5UO0a0DesO0	Litya	DIAMOND III	DUO_SUPPORT	BOTTOM	50	4.08	6.52	13.07	9559.62	8851.55	52392.73	13646.31	6524.16	10301.2	1719.59	9314.29	3131.78	922.23	704.43	65826.53	16288.93	16543.7	570.12	1823.03	3938.86	4913.69	2.77	52.89	26.15	6.22	6.58	0.0	245.03	9917.8	36.06	69.42	3.07	29.22	1.38	0.41	13.61	0.29	0.01	0.0	0.0	0.0	0.09	0.55	0.93	1.73	1.19
x6fWbCDQlCQhqPNYvTw-wddp66IJtPtewMz5puZUMgoLDhQ	GloomyZHnec	DIAMOND III	DUO_SUPPORT	BOTTOM	50	2.77	5.19	13.31	8509.1	7595.75	13421.77	6195.31	5843.09	30919.85	4552.74	8598.97	2135.85	306.12	618.73	46478.29	11054.9	15061.63	535.22	1755.91	3042.72	9521.93	4.33	44.76	20.85	5.85	5.96	0.0	120.19	7877.05	26.01	59.15	2.91	238.46	2.14	0.31	12.64	0.23	0.01	0.0	0.0	0.0	0.08	0.59	0.69	1.14	0.97
9fbdTiIlIHMHL2PRaMQVTHqnmOiVGV-xUL2iqxsNbTrRkJo	vitamin topGG	DIAMOND III	SOLO	TOP	54	5.45	5.23	5.73	11416.7	10325.38	41403.34	7922.48	8214.74	93215.17	9993.05	13332.12	5377.16	352.44	1506.99	139996.33	18268.7	23054.69	619.18	3938.18	7752.63	5404.21	1.11	18.98	8.52	2.38	0.86	0.0	249.78	23944.07	22.29	176.93	17.95	15.42	6.52	5.74	15.01	0.36	0.07	0.01	0.0	0.0	0.2	1.54	1.34	2.88	1.33
DEPwqpl1Qmv6bN_i0eXjtM_nxJ992alm3AvDBT098RjuWTI	Kenjo	DIAMOND III	NONE	JUNGLE	51	6.05	5.79	8.75	10689.16	9785.96	85323.13	15375.47	7843.3	34063.93	3683.32	14580.96	10964.99	668.53	1404.83	130352.71	19728.02	23830.0	474.46	2241.83	11757.98	8183.06	1.24	23.81	8.93	2.76	3.2	0.0	246.72	16753.95	22.59	105.29	52.33	3.99	34.8	5.2	13.63	0.52	0.0	0.0	0.0	0.0	0.18	0.96	1.36	3.09	1.33
B74ZSRXsmZygVOHje2NDtVc_YyshHz-PjFptygMI6flsofQ	Yuwelir	DIAMOND III	DUO_CARRY	BOTTOM	52	7.1	5.01	6.15	11835.62	10708.08	9444.63	2386.22	6095.22	112838.56	16082.76	10715.47	6067.84	400.82	858.39	128351.76	18870.49	17670.05	598.94	3086.48	8463.35	2691.61	2.39	13.32	6.59	1.85	0.63	0.0	47.0	10756.0	4.36	170.43	15.85	289.99	9.25	2.1	13.91	0.84	0.17	0.01	0.0	0.0	0.3	1.2	1.67	3.39	1.63
hJasPbkKdKDJKRhOsxJDG8-LathClIdhNb6oq8YYmi5Yr6E	выгледит как адк	DIAMOND III	DUO_SUPPORT	BOTTOM	52	5.08	5.61	9.31	9653.73	8718.65	69207.17	17842.25	5107.15	5461.93	625.61	8372.77	9914.03	3494.56	663.17	84584.08	21963.31	14144.03	569.07	1424.47	4903.38	1308.18	0.82	47.73	21.27	4.51	4.31	0.0	190.94	7149.89	23.69	82.41	5.17	0.24	2.39	0.65	13.29	0.3	0.03	0.0	0.0	0.0	0.06	0.49	1.17	2.6	1.21
_cANVMREBicTTY-8PW2p-g8jVQlSHXL0eXs-WdHhF85TzQk	Хыыы	DIAMOND III	SOLO	TOP	50	6.04	6.57	5.07	10678.06	9851.41	20510.79	2962.75	7257.71	83748.55	11367.5	13664.49	5946.89	903.84	1281.64	110206.88	15234.78	22204.8	555.06	4361.05	9248.62	3669.93	1.12	15.55	6.26	1.9	1.08	0.0	125.97	18431.35	14.29	123.18	30.16	2.91	17.1	5.48	13.82	0.67	0.17	0.05	0.0	0.0	0.17	1.58	1.42	2.64	1.55
IIolaSFpwH7M1EtUx6g8fdOVNiIU7-GUSkJXpYiYAzEeBsQ	OnTheMoon	DIAMOND III	DUO_CARRY	BOTTOM	52	5.54	4.23	8.88	10222.68	9305.5	13381.15	3535.15	5239.36	76435.9	10028.41	8570.02	3716.38	768.48	723.07	93534.18	14332.76	14533.33	609.23	2067.68	8112.86	4454.77	2.87	26.28	11.88	3.81	0.52	0.0	105.32	9652.83	19.19	108.41	20.94	591.33	14.46	1.71	13.14	0.54	0.07	0.03	0.01	0.0	0.16	0.8	1.19	3.25	1.37
r3f_YEOdYjOrnJMOZCIdr1bMCxfrJn88CFvSezTpKGMiRRQ	ataràxia	DIAMOND III	DUO_SUPPORT	BOTTOM	52	1.77	4.42	14.41	7444.98	6628.15	10339.29	5759.02	3494.24	6933.22	1229.37	5480.33	1823.88	841.39	391.33	19097.19	7830.5	9366.73	608.43	942.94	1594.11	10485.93	4.44	24.51	12.79	2.28	2.21	0.0	68.16	5743.1	17.74	16.71	0.65	55.59	0.19	0.03	12.52	0.08	0.0	0.0	0.0	0.0	0.04	0.36	0.37	0.72	0.85
J_8vJ53SwDJknsqNz-gVANfaozjZUtOcT1jgl8S0ZxwJYMA	RedlbeаR	DIAMOND III	DUO_SUPPORT	BOTTOM	51	2.7	5.78	13.12	8242.44	7404.05	24052.55	7232.91	7806.4	9025.55	1699.91	9201.73	5566.73	943.73	992.85	38645.88	9877.43	18001.81	565.62	2003.3	4048.68	3105.7	2.6	55.51	28.6	5.76	6.91	0.0	161.15	16742.69	35.11	42.42	2.44	3.16	1.01	0.38	12.66	0.18	0.0	0.0	0.0	0.0	0.05	0.59	0.44	1.17	1.09
qt2fEuzAKC84CNz0Qyv9l7Ey1--FVHm4_4qBdfjN2gFpO40	Purinsesu Kenny	DIAMOND III	DUO_SUPPORT	BOTTOM	44	2.36	6.73	13.18	8100.55	7417.9	20691.7	6355.65	6539.87	7831.73	2063.6	9570.89	3901.54	979.75	882.13	32425.79	9399.88	16993.79	528.74	1474.97	3689.92	10200.39	4.8	49.66	22.64	6.22	3.92	0.0	103.12	12308.91	24.25	27.11	8.82	14.77	5.94	0.42	12.61	0.1	0.01	0.0	0.0	0.0	0.17	0.65	0.45	0.85	0.91
hVt92IZg5S7p_LtPul1C0xRTyhvEqnAkNvlk2fpQW_YBhX8	iuo	DIAMOND III	DUO_CARRY	BOTTOM	52	9.05	6.66	6.75	12123.95	11021.52	15074.72	4124.52	8001.77	109528.7	16330.74	13523.21	6040.59	1633.15	1409.15	130644.69	22089.29	22935.12	482.46	4445.35	10605.17	5539.14	1.58	12.51	6.55	1.64	0.28	0.0	132.47	15819.25	16.71	154.79	16.03	351.6	9.8	2.63	13.8	1.28	0.24	0.02	0.0	0.0	0.36	1.69	2.14	3.87	1.87
EyWbJjBD7frO83CMpUS8COCBkU89RbQGftNlbHytZ4FD8oI	Stels100	DIAMOND III	DUO_CARRY	BOTTOM	53	5.87	3.67	7.1	10872.46	9833.89	18346.81	3567.73	5222.08	93537.83	12220.6	9342.32	4860.87	491.2	632.14	116746.17	16280.15	15197.28	706.5	3532.62	10084.38	3611.5	2.21	23.21	8.65	3.34	2.53	0.0	197.05	8827.26	19.8	166.3	13.2	527.41	7.83	1.81	13.23	0.72	0.1	0.03	0.0	0.0	0.24	1.28	1.18	3.61	1.53
RAU8NomYy9yQa-N2yAJS31ppN6h2QWuFmpgviPzeOK9mjR0	Chao Persik	DIAMOND III	DUO_SUPPORT	BOTTOM	46	5.03	5.2	8.41	10128.7	9446.42	19308.95	4608.89	6116.31	70060.66	9066.2	9705.8	5992.43	734.76	657.29	95362.88	14410.58	16480.24	606.73	2995.53	7629.18	4264.27	2.1	35.88	15.41	4.58	2.6	0.0	151.01	10870.11	22.53	111.17	11.59	362.29	6.45	1.52	13.34	0.49	0.06	0.0	0.0	0.0	0.13	1.16	1.11	2.39	1.25
PtGNCySZ3c9sPwXgEk-hGSDbCHdsdv2P0zC3cbYmN54aRgY	чай с приколом	DIAMOND III	SOLO	TOP	57	5.3	5.16	5.61	11707.39	11022.88	8933.26	1999.91	9209.63	123905.98	11930.1	16032.73	10179.12	2657.45	1891.25	143019.3	16588.36	27134.38	630.49	6771.7	11721.0	7570.75	3.28	25.76	10.75	2.49	2.28	0.0	118.65	23372.5	12.93	181.35	15.94	419.93	6.69	4.7	14.68	0.55	0.07	0.01	0.0	0.0	0.37	2.11	1.35	2.7	1.36
0PhTzaP5Yto9F2Pb1nLzFyV2dGpq6M-1PS0GbpebhdALs2s	DisOster	DIAMOND III	NONE	JUNGLE	50	5.62	5.37	9.24	10800.52	9856.06	45010.04	6019.38	7880.8	77620.31	7775.58	14865.36	16355.65	2387.48	1208.33	138986.83	16183.21	23955.35	612.1	1582.52	19733.68	8393.67	1.72	30.48	11.22	4.47	6.91	0.0	330.77	18877.34	22.72	48.77	93.94	58.96	63.5	5.58	13.89	0.51	0.05	0.0	0.0	0.0	0.2	0.91	1.25	2.76	1.32
